"file","x","y","red","green","blue"
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00044.jpg",642,837,0.223529411764706,0.247058823529412,0.192156862745098
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00044.jpg",926,290,0.219607843137255,0.247058823529412,0.184313725490196
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",561,948,0.341176470588235,0.435294117647059,0.294117647058824
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",220,110,0.396078431372549,0.435294117647059,0.301960784313725
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",368,745,0.317647058823529,0.423529411764706,0.301960784313725
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",284,408,0.333333333333333,0.4,0.266666666666667
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",724,704,0.403921568627451,0.43921568627451,0.333333333333333
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",614,359,0.352941176470588,0.403921568627451,0.301960784313725
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",497,948,0.298039215686275,0.392156862745098,0.258823529411765
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",1196,475,0.305882352941176,0.325490196078431,0.247058823529412
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",133,533,0.356862745098039,0.419607843137255,0.27843137254902
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00072.jpg",1156,623,0.301960784313725,0.317647058823529,0.250980392156863
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",60,603,0.184313725490196,0.227450980392157,0.16078431372549
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",673,73,0.164705882352941,0.176470588235294,0.141176470588235
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",54,420,0.188235294117647,0.223529411764706,0.156862745098039
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",840,412,0.129411764705882,0.172549019607843,0.117647058823529
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",895,231,0.188235294117647,0.219607843137255,0.16078431372549
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",1079,422,0.16078431372549,0.184313725490196,0.145098039215686
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",94,175,0.16078431372549,0.184313725490196,0.137254901960784
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",86,706,0.250980392156863,0.27843137254902,0.215686274509804
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",437,811,0.137254901960784,0.188235294117647,0.12156862745098
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00022.jpg",1129,374,0.145098039215686,0.168627450980392,0.129411764705882
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",423,740,0.207843137254902,0.231372549019608,0.176470588235294
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",925,286,0.203921568627451,0.262745098039216,0.172549019607843
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",22,17,0.145098039215686,0.156862745098039,0.12156862745098
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",1087,497,0.149019607843137,0.172549019607843,0.125490196078431
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",576,505,0.270588235294118,0.294117647058824,0.23921568627451
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",647,867,0.184313725490196,0.247058823529412,0.141176470588235
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",926,718,0.105882352941176,0.16078431372549,0.0705882352941176
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",611,211,0.196078431372549,0.207843137254902,0.164705882352941
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",622,311,0.235294117647059,0.27843137254902,0.215686274509804
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00017.jpg",577,106,0.2,0.223529411764706,0.176470588235294
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",559,865,0.305882352941176,0.341176470588235,0.235294117647059
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",705,421,0.227450980392157,0.305882352941176,0.207843137254902
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",615,290,0.196078431372549,0.266666666666667,0.172549019607843
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",667,854,0.266666666666667,0.337254901960784,0.235294117647059
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",289,760,0.298039215686275,0.396078431372549,0.27843137254902
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",5,516,0.349019607843137,0.4,0.298039215686275
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",26,389,0.325490196078431,0.356862745098039,0.266666666666667
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",963,54,0.305882352941176,0.341176470588235,0.227450980392157
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",113,28,0.282352941176471,0.317647058823529,0.235294117647059
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00098.jpg",688,233,0.27843137254902,0.329411764705882,0.227450980392157
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",911,710,0.223529411764706,0.250980392156863,0.188235294117647
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",98,382,0.235294117647059,0.250980392156863,0.196078431372549
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",303,45,0.211764705882353,0.227450980392157,0.172549019607843
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",164,476,0.215686274509804,0.266666666666667,0.196078431372549
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",492,359,0.243137254901961,0.294117647058824,0.223529411764706
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",638,586,0.188235294117647,0.247058823529412,0.172549019607843
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",556,9,0.223529411764706,0.247058823529412,0.192156862745098
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",1078,263,0.223529411764706,0.254901960784314,0.196078431372549
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",1143,884,0.196078431372549,0.219607843137255,0.164705882352941
"btn_2017_06_12_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",756,871,0.23921568627451,0.298039215686275,0.223529411764706
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",817,781,0.207843137254902,0.231372549019608,0.176470588235294
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",619,274,0.227450980392157,0.250980392156863,0.196078431372549
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",221,814,0.262745098039216,0.294117647058824,0.211764705882353
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",1177,42,0.172549019607843,0.196078431372549,0.149019607843137
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",965,228,0.215686274509804,0.231372549019608,0.176470588235294
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",382,10,0.145098039215686,0.156862745098039,0.129411764705882
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",1189,357,0.109803921568627,0.152941176470588,0.0901960784313725
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",758,838,0.156862745098039,0.207843137254902,0.141176470588235
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",242,257,0.176470588235294,0.2,0.145098039215686
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00066.jpg",477,926,0.2,0.250980392156863,0.180392156862745
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",294,605,0.196078431372549,0.231372549019608,0.149019607843137
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",1236,839,0.164705882352941,0.188235294117647,0.149019607843137
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",6,7,0.137254901960784,0.16078431372549,0.105882352941176
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",1131,598,0.23921568627451,0.282352941176471,0.219607843137255
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",506,11,0.164705882352941,0.207843137254902,0.145098039215686
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",518,1,0.180392156862745,0.203921568627451,0.149019607843137
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",63,369,0.192156862745098,0.23921568627451,0.152941176470588
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",698,583,0.2,0.227450980392157,0.164705882352941
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",307,464,0.203921568627451,0.254901960784314,0.184313725490196
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00133.jpg",192,894,0.215686274509804,0.270588235294118,0.180392156862745
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",64,781,0.247058823529412,0.282352941176471,0.215686274509804
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",681,257,0.337254901960784,0.368627450980392,0.286274509803922
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",229,10,0.164705882352941,0.211764705882353,0.156862745098039
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",666,752,0.298039215686275,0.372549019607843,0.262745098039216
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",1235,754,0.337254901960784,0.4,0.298039215686275
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",915,539,0.333333333333333,0.364705882352941,0.282352941176471
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",463,502,0.250980392156863,0.313725490196078,0.207843137254902
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",151,346,0.274509803921569,0.32156862745098,0.235294117647059
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",235,587,0.258823529411765,0.333333333333333,0.223529411764706
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00082.jpg",1189,104,0.0588235294117647,0.0666666666666667,0.0549019607843137
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",262,823,0.176470588235294,0.227450980392157,0.156862745098039
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",593,290,0.258823529411765,0.286274509803922,0.223529411764706
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",247,745,0.164705882352941,0.215686274509804,0.137254901960784
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",207,729,0.211764705882353,0.266666666666667,0.176470588235294
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",487,679,0.282352941176471,0.313725490196078,0.231372549019608
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",902,13,0.2,0.223529411764706,0.176470588235294
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",800,142,0.113725490196078,0.16078431372549,0.12156862745098
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",147,922,0.152941176470588,0.196078431372549,0.133333333333333
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",839,422,0.23921568627451,0.262745098039216,0.207843137254902
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00018.jpg",23,67,0.141176470588235,0.164705882352941,0.117647058823529
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",553,222,0.349019607843137,0.380392156862745,0.290196078431373
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",581,812,0.298039215686275,0.356862745098039,0.243137254901961
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",26,28,0.168627450980392,0.211764705882353,0.156862745098039
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",1219,148,0.141176470588235,0.184313725490196,0.152941176470588
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",1203,674,0.290196078431373,0.32156862745098,0.23921568627451
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",886,195,0.345098039215686,0.376470588235294,0.294117647058824
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",234,235,0.305882352941176,0.352941176470588,0.274509803921569
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",178,235,0.337254901960784,0.392156862745098,0.294117647058824
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",987,839,0.368627450980392,0.4,0.309803921568627
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00127.jpg",472,677,0.282352941176471,0.337254901960784,0.235294117647059
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",836,494,0.32156862745098,0.352941176470588,0.270588235294118
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",1036,413,0.274509803921569,0.301960784313725,0.23921568627451
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",915,830,0.301960784313725,0.329411764705882,0.266666666666667
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",781,611,0.333333333333333,0.364705882352941,0.274509803921569
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",72,53,0.125490196078431,0.172549019607843,0.117647058823529
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",554,237,0.262745098039216,0.301960784313725,0.207843137254902
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",864,373,0.305882352941176,0.337254901960784,0.254901960784314
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",1165,843,0.23921568627451,0.262745098039216,0.207843137254902
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",99,885,0.282352941176471,0.329411764705882,0.243137254901961
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00085.jpg",199,736,0.250980392156863,0.298039215686275,0.211764705882353
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00109.jpg",684,812,0.219607843137255,0.270588235294118,0.2
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00109.jpg",813,822,0.266666666666667,0.32156862745098,0.231372549019608
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00109.jpg",545,601,0.227450980392157,0.27843137254902,0.211764705882353
"btn_2017_06_21_flight_1_120ft/rgb_autoexposure_calibration/calibrated_0cae8e93088d-FW00109.jpg",418,827,0.250980392156863,0.309803921568627,0.235294117647059
